"Datum";"-A/789171 [kW]";"Status";
04.06.2023 13:30;6,284;namìøená data OK;
04.06.2023 13:45;4,674;namìøená data OK;
04.06.2023 14:00;5,968;namìøená data OK;
04.06.2023 14:15;6,341;namìøená data OK;
04.06.2023 14:30;5,114;namìøená data OK;
04.06.2023 14:45;4,882;namìøená data OK;
04.06.2023 15:00;5,552;namìøená data OK;
04.06.2023 15:15;5,193;namìøená data OK;
04.06.2023 15:30;3,62;namìøená data OK;
04.06.2023 15:45;3,559;namìøená data OK;
04.06.2023 16:00;4,082;namìøená data OK;
04.06.2023 16:15;3,487;namìøená data OK;
04.06.2023 16:30;3,113;namìøená data OK;
04.06.2023 16:45;2,062;namìøená data OK;
04.06.2023 17:00;1,429;namìøená data OK;
04.06.2023 17:15;1,047;namìøená data OK;
04.06.2023 17:30;1,3;namìøená data OK;
04.06.2023 17:45;1,504;namìøená data OK;
04.06.2023 18:00;1,103;namìøená data OK;
04.06.2023 18:15;0,815;namìøená data OK;
04.06.2023 18:30;0,37;namìøená data OK;
04.06.2023 18:45;0,275;namìøená data OK;
04.06.2023 19:00;0,508;namìøená data OK;
04.06.2023 19:15;0,131;namìøená data OK;
04.06.2023 19:30;0,333;namìøená data OK;
04.06.2023 19:45;0,771;namìøená data OK;
04.06.2023 20:00;0,779;namìøená data OK;
04.06.2023 20:15;0,073;namìøená data OK;
04.06.2023 20:30;0,088;namìøená data OK;
04.06.2023 20:45;0,411;namìøená data OK;
04.06.2023 21:00;0,218;namìøená data OK;
04.06.2023 21:15;0,108;namìøená data OK;
04.06.2023 21:30;0,211;namìøená data OK;
04.06.2023 21:45;0,226;namìøená data OK;
04.06.2023 22:00;0,05;namìøená data OK;
04.06.2023 22:15;0,048;namìøená data OK;
04.06.2023 22:30;0,061;namìøená data OK;
04.06.2023 22:45;0,038;namìøená data OK;
04.06.2023 23:00;0,057;namìøená data OK;
04.06.2023 23:15;0,043;namìøená data OK;
04.06.2023 23:30;0,128;namìøená data OK;
04.06.2023 23:45;0,05;namìøená data OK;
05.06.2023 00:00;0,069;namìøená data OK;
05.06.2023 00:15;0,097;namìøená data OK;
05.06.2023 00:30;0,052;namìøená data OK;
05.06.2023 00:45;0,038;namìøená data OK;
05.06.2023 01:00;0,034;namìøená data OK;
05.06.2023 01:15;0,048;namìøená data OK;
05.06.2023 01:30;0,059;namìøená data OK;
05.06.2023 01:45;0,074;namìøená data OK;
05.06.2023 02:00;0,067;namìøená data OK;
05.06.2023 02:15;0,075;namìøená data OK;
05.06.2023 02:30;0,039;namìøená data OK;
05.06.2023 02:45;0,056;namìøená data OK;
05.06.2023 03:00;0,072;namìøená data OK;
05.06.2023 03:15;0,11;namìøená data OK;
05.06.2023 03:30;0,106;namìøená data OK;
05.06.2023 03:45;0,06;namìøená data OK;
05.06.2023 04:00;0,075;namìøená data OK;
05.06.2023 04:15;0,056;namìøená data OK;
05.06.2023 04:30;0,056;namìøená data OK;
05.06.2023 04:45;0,028;namìøená data OK;
05.06.2023 05:00;0,05;namìøená data OK;
05.06.2023 05:15;0,048;namìøená data OK;
05.06.2023 05:30;0,148;namìøená data OK;
05.06.2023 05:45;0,118;namìøená data OK;
05.06.2023 06:00;0,076;namìøená data OK;
05.06.2023 06:15;0,171;namìøená data OK;
05.06.2023 06:30;0,052;namìøená data OK;
05.06.2023 06:45;0,069;namìøená data OK;
05.06.2023 07:00;0,031;namìøená data OK;
05.06.2023 07:15;0,055;namìøená data OK;
05.06.2023 07:30;0,049;namìøená data OK;
05.06.2023 07:45;0,023;namìøená data OK;
05.06.2023 08:00;0,068;namìøená data OK;
05.06.2023 08:15;0,047;namìøená data OK;
05.06.2023 08:30;1,331;namìøená data OK;
05.06.2023 08:45;3,03;namìøená data OK;
05.06.2023 09:00;2,767;namìøená data OK;
05.06.2023 09:15;2,139;namìøená data OK;
05.06.2023 09:30;2,806;namìøená data OK;
05.06.2023 09:45;3,953;namìøená data OK;
05.06.2023 10:00;3,159;namìøená data OK;
05.06.2023 10:15;3,813;namìøená data OK;
05.06.2023 10:30;3,285;namìøená data OK;
05.06.2023 10:45;4,519;namìøená data OK;
05.06.2023 11:00;3,65;namìøená data OK;
05.06.2023 11:15;4,159;namìøená data OK;
05.06.2023 11:30;3,409;namìøená data OK;
05.06.2023 11:45;2,032;namìøená data OK;
05.06.2023 12:00;0,694;namìøená data OK;
05.06.2023 12:15;1,354;namìøená data OK;
05.06.2023 12:30;0,273;namìøená data OK;
05.06.2023 12:45;0,205;namìøená data OK;
05.06.2023 13:00;1,647;namìøená data OK;
05.06.2023 13:15;1,693;namìøená data OK;
05.06.2023 13:30;1,608;namìøená data OK;
05.06.2023 13:45;2,017;namìøená data OK;
05.06.2023 14:00;2,344;namìøená data OK;
05.06.2023 14:15;1,926;namìøená data OK;
05.06.2023 14:30;1,965;namìøená data OK;
05.06.2023 14:45;1,618;namìøená data OK;
05.06.2023 15:00;1,116;namìøená data OK;
05.06.2023 15:15;1,642;namìøená data OK;
05.06.2023 15:30;1,013;namìøená data OK;
05.06.2023 15:45;0,849;namìøená data OK;
05.06.2023 16:00;0,688;namìøená data OK;
05.06.2023 16:15;0,315;namìøená data OK;
05.06.2023 16:30;0,09;namìøená data OK;
05.06.2023 16:45;0,17;namìøená data OK;
05.06.2023 17:00;0,223;namìøená data OK;
05.06.2023 17:15;0,096;namìøená data OK;
05.06.2023 17:30;0,119;namìøená data OK;
05.06.2023 17:45;0,063;namìøená data OK;
05.06.2023 18:00;0,075;namìøená data OK;
05.06.2023 18:15;0,775;namìøená data OK;
05.06.2023 18:30;0,551;namìøená data OK;
05.06.2023 18:45;0,061;namìøená data OK;
05.06.2023 19:00;0,04;namìøená data OK;
05.06.2023 19:15;0,051;namìøená data OK;
05.06.2023 19:30;0,047;namìøená data OK;
05.06.2023 19:45;0,035;namìøená data OK;
05.06.2023 20:00;0,244;namìøená data OK;
05.06.2023 20:15;0,131;namìøená data OK;
05.06.2023 20:30;0,131;namìøená data OK;
05.06.2023 20:45;0,341;namìøená data OK;
05.06.2023 21:00;0,22;namìøená data OK;
05.06.2023 21:15;0,194;namìøená data OK;
05.06.2023 21:30;0,06;namìøená data OK;
05.06.2023 21:45;0,063;namìøená data OK;
05.06.2023 22:00;0,08;namìøená data OK;
05.06.2023 22:15;0,107;namìøená data OK;
05.06.2023 22:30;0,445;namìøená data OK;
05.06.2023 22:45;0,329;namìøená data OK;
05.06.2023 23:00;0,39;namìøená data OK;
05.06.2023 23:15;0,191;namìøená data OK;
05.06.2023 23:30;0,179;namìøená data OK;
05.06.2023 23:45;0,322;namìøená data OK;
06.06.2023 00:00;0,227;namìøená data OK;
06.06.2023 00:15;0,428;namìøená data OK;
06.06.2023 00:30;0,541;namìøená data OK;
06.06.2023 00:45;0,566;namìøená data OK;
06.06.2023 01:00;0,424;namìøená data OK;
06.06.2023 01:15;0,816;namìøená data OK;
06.06.2023 01:30;0,183;namìøená data OK;
06.06.2023 01:45;0,373;namìøená data OK;
06.06.2023 02:00;0,521;namìøená data OK;
06.06.2023 02:15;0,517;namìøená data OK;
06.06.2023 02:30;0,419;namìøená data OK;
06.06.2023 02:45;0,423;namìøená data OK;
06.06.2023 03:00;0,306;namìøená data OK;
06.06.2023 03:15;0,536;namìøená data OK;
06.06.2023 03:30;0;namìøená data OK;
06.06.2023 03:45;0;namìøená data OK;
06.06.2023 04:00;0;namìøená data OK;
06.06.2023 04:15;0;namìøená data OK;
06.06.2023 04:30;0;namìøená data OK;
06.06.2023 04:45;0;namìøená data OK;
06.06.2023 05:00;0;namìøená data OK;
06.06.2023 05:15;0;namìøená data OK;
06.06.2023 05:30;0;namìøená data OK;
06.06.2023 05:45;0;namìøená data OK;
06.06.2023 06:00;0;namìøená data OK;
06.06.2023 06:15;0;namìøená data OK;
06.06.2023 06:30;0;namìøená data OK;
06.06.2023 06:45;0,014;namìøená data OK;
06.06.2023 07:00;0,083;namìøená data OK;
06.06.2023 07:15;0,047;namìøená data OK;
06.06.2023 07:30;0,04;namìøená data OK;
06.06.2023 07:45;0,043;namìøená data OK;
06.06.2023 08:00;0,059;namìøená data OK;
06.06.2023 08:15;0,069;namìøená data OK;
06.06.2023 08:30;0,044;namìøená data OK;
06.06.2023 08:45;0,055;namìøená data OK;
06.06.2023 09:00;0,032;namìøená data OK;
06.06.2023 09:15;0,033;namìøená data OK;
06.06.2023 09:30;0,056;namìøená data OK;
06.06.2023 09:45;0,027;namìøená data OK;
06.06.2023 10:00;0,029;namìøená data OK;
06.06.2023 10:15;0,055;namìøená data OK;
06.06.2023 10:30;0,031;namìøená data OK;
06.06.2023 10:45;0,04;namìøená data OK;
06.06.2023 11:00;0,058;namìøená data OK;
06.06.2023 11:15;0,075;namìøená data OK;
06.06.2023 11:30;0,061;namìøená data OK;
06.06.2023 11:45;0,066;namìøená data OK;
06.06.2023 12:00;0,141;namìøená data OK;
06.06.2023 12:15;0,054;namìøená data OK;
06.06.2023 12:30;0,074;namìøená data OK;
06.06.2023 12:45;0,137;namìøená data OK;
06.06.2023 13:00;0,174;namìøená data OK;
06.06.2023 13:15;0,063;namìøená data OK;
06.06.2023 13:30;0,02;namìøená data OK;
06.06.2023 13:45;0,058;namìøená data OK;
06.06.2023 14:00;0,057;namìøená data OK;
06.06.2023 14:15;0,019;namìøená data OK;
06.06.2023 14:30;0,058;namìøená data OK;
06.06.2023 14:45;0,051;namìøená data OK;
06.06.2023 15:00;0,074;namìøená data OK;
06.06.2023 15:15;0,079;namìøená data OK;
06.06.2023 15:30;0,987;namìøená data OK;
06.06.2023 15:45;2,869;namìøená data OK;
06.06.2023 16:00;2,885;namìøená data OK;
06.06.2023 16:15;0,916;namìøená data OK;
06.06.2023 16:30;0,547;namìøená data OK;
06.06.2023 16:45;0,567;namìøená data OK;
06.06.2023 17:00;0,581;namìøená data OK;
06.06.2023 17:15;0,547;namìøená data OK;
06.06.2023 17:30;0,829;namìøená data OK;
06.06.2023 17:45;0,74;namìøená data OK;
06.06.2023 18:00;0,605;namìøená data OK;
06.06.2023 18:15;0,494;namìøená data OK;
06.06.2023 18:30;0,556;namìøená data OK;
06.06.2023 18:45;0,232;namìøená data OK;
06.06.2023 19:00;0,173;namìøená data OK;
06.06.2023 19:15;0,062;namìøená data OK;
06.06.2023 19:30;0,122;namìøená data OK;
06.06.2023 19:45;0,189;namìøená data OK;
06.06.2023 20:00;0,162;namìøená data OK;
06.06.2023 20:15;0,13;namìøená data OK;
06.06.2023 20:30;0,065;namìøená data OK;
06.06.2023 20:45;0,155;namìøená data OK;
06.06.2023 21:00;0,088;namìøená data OK;
06.06.2023 21:15;0,049;namìøená data OK;
06.06.2023 21:30;0,159;namìøená data OK;
06.06.2023 21:45;0,246;namìøená data OK;
06.06.2023 22:00;0,167;namìøená data OK;
06.06.2023 22:15;0,175;namìøená data OK;
06.06.2023 22:30;0,166;namìøená data OK;
06.06.2023 22:45;0,365;namìøená data OK;
06.06.2023 23:00;0,309;namìøená data OK;
06.06.2023 23:15;0,053;namìøená data OK;
06.06.2023 23:30;0,189;namìøená data OK;
06.06.2023 23:45;0,417;namìøená data OK;
07.06.2023 00:00;0,067;namìøená data OK;
07.06.2023 00:15;0,614;namìøená data OK;
07.06.2023 00:30;0,281;namìøená data OK;
07.06.2023 00:45;0,483;namìøená data OK;
07.06.2023 01:00;0;namìøená data OK;
07.06.2023 01:15;0;namìøená data OK;
07.06.2023 01:30;0;namìøená data OK;
07.06.2023 01:45;0;namìøená data OK;
07.06.2023 02:00;0;namìøená data OK;
07.06.2023 02:15;0;namìøená data OK;
07.06.2023 02:30;0;namìøená data OK;
07.06.2023 02:45;0;namìøená data OK;
07.06.2023 03:00;0;namìøená data OK;
07.06.2023 03:15;0;namìøená data OK;
07.06.2023 03:30;0;namìøená data OK;
07.06.2023 03:45;0;namìøená data OK;
07.06.2023 04:00;0;namìøená data OK;
07.06.2023 04:15;0;namìøená data OK;
07.06.2023 04:30;0;namìøená data OK;
07.06.2023 04:45;0;namìøená data OK;
07.06.2023 05:00;0;namìøená data OK;
07.06.2023 05:15;0;namìøená data OK;
07.06.2023 05:30;0,003;namìøená data OK;
07.06.2023 05:45;0,015;namìøená data OK;
07.06.2023 06:00;0,022;namìøená data OK;
07.06.2023 06:15;0,059;namìøená data OK;
07.06.2023 06:30;0,023;namìøená data OK;
07.06.2023 06:45;0,051;namìøená data OK;
07.06.2023 07:00;0,055;namìøená data OK;
07.06.2023 07:15;0,017;namìøená data OK;
07.06.2023 07:30;0,059;namìøená data OK;
07.06.2023 07:45;0,048;namìøená data OK;
07.06.2023 08:00;0,128;namìøená data OK;
07.06.2023 08:15;0,068;namìøená data OK;
07.06.2023 08:30;0,067;namìøená data OK;
07.06.2023 08:45;0,041;namìøená data OK;
07.06.2023 09:00;0,069;namìøená data OK;
07.06.2023 09:15;0,043;namìøená data OK;
07.06.2023 09:30;0,078;namìøená data OK;
07.06.2023 09:45;0,074;namìøená data OK;
07.06.2023 10:00;0,044;namìøená data OK;
07.06.2023 10:15;0,043;namìøená data OK;
07.06.2023 10:30;3,435;namìøená data OK;
07.06.2023 10:45;4,327;namìøená data OK;
07.06.2023 11:00;4,103;namìøená data OK;
07.06.2023 11:15;3,547;namìøená data OK;
07.06.2023 11:30;3,52;namìøená data OK;
07.06.2023 11:45;4,212;namìøená data OK;
07.06.2023 12:00;4,531;namìøená data OK;
07.06.2023 12:15;4,103;namìøená data OK;
07.06.2023 12:30;3,588;namìøená data OK;
07.06.2023 12:45;4,315;namìøená data OK;
07.06.2023 13:00;4,635;namìøená data OK;
07.06.2023 13:15;3,839;namìøená data OK;
07.06.2023 13:30;4,163;namìøená data OK;
07.06.2023 13:45;3,863;namìøená data OK;
07.06.2023 14:00;3,825;namìøená data OK;
07.06.2023 14:15;2,846;namìøená data OK;
07.06.2023 14:30;1,747;namìøená data OK;
07.06.2023 14:45;1,063;namìøená data OK;
07.06.2023 15:00;0,746;namìøená data OK;
07.06.2023 15:15;0,435;namìøená data OK;
07.06.2023 15:30;0,366;namìøená data OK;
07.06.2023 15:45;1,321;namìøená data OK;
07.06.2023 16:00;2,307;namìøená data OK;
07.06.2023 16:15;2,052;namìøená data OK;
07.06.2023 16:30;1,48;namìøená data OK;
07.06.2023 16:45;1,189;namìøená data OK;
07.06.2023 17:00;1,54;namìøená data OK;
07.06.2023 17:15;1,837;namìøená data OK;
07.06.2023 17:30;1,015;namìøená data OK;
07.06.2023 17:45;0,277;namìøená data OK;
07.06.2023 18:00;0,156;namìøená data OK;
07.06.2023 18:15;0,09;namìøená data OK;
07.06.2023 18:30;0,043;namìøená data OK;
07.06.2023 18:45;0,054;namìøená data OK;
07.06.2023 19:00;0,056;namìøená data OK;
07.06.2023 19:15;0,112;namìøená data OK;
07.06.2023 19:30;0,326;namìøená data OK;
07.06.2023 19:45;0,139;namìøená data OK;
07.06.2023 20:00;0,257;namìøená data OK;
07.06.2023 20:15;0,307;namìøená data OK;
07.06.2023 20:30;0,181;namìøená data OK;
07.06.2023 20:45;0,286;namìøená data OK;
07.06.2023 21:00;0,093;namìøená data OK;
07.06.2023 21:15;0,072;namìøená data OK;
07.06.2023 21:30;0,474;namìøená data OK;
07.06.2023 21:45;0,253;namìøená data OK;
07.06.2023 22:00;0,039;namìøená data OK;
07.06.2023 22:15;0,052;namìøená data OK;
07.06.2023 22:30;0,035;namìøená data OK;
07.06.2023 22:45;0,046;namìøená data OK;
07.06.2023 23:00;0,047;namìøená data OK;
07.06.2023 23:15;0,064;namìøená data OK;
07.06.2023 23:30;0,046;namìøená data OK;
07.06.2023 23:45;0,051;namìøená data OK;
08.06.2023 00:00;0,035;namìøená data OK;
08.06.2023 00:15;0,05;namìøená data OK;
08.06.2023 00:30;0,053;namìøená data OK;
08.06.2023 00:45;0,157;namìøená data OK;
08.06.2023 01:00;0,052;namìøená data OK;
08.06.2023 01:15;0,066;namìøená data OK;
08.06.2023 01:30;0,079;namìøená data OK;
08.06.2023 01:45;0,073;namìøená data OK;
08.06.2023 02:00;0,196;namìøená data OK;
08.06.2023 02:15;0,227;namìøená data OK;
08.06.2023 02:30;0,074;namìøená data OK;
08.06.2023 02:45;0,057;namìøená data OK;
08.06.2023 03:00;0,053;namìøená data OK;
08.06.2023 03:15;0,043;namìøená data OK;
08.06.2023 03:30;0,155;namìøená data OK;
08.06.2023 03:45;0,182;namìøená data OK;
08.06.2023 04:00;0,152;namìøená data OK;
08.06.2023 04:15;0,356;namìøená data OK;
08.06.2023 04:30;0,214;namìøená data OK;
08.06.2023 04:45;0,038;namìøená data OK;
08.06.2023 05:00;0,038;namìøená data OK;
08.06.2023 05:15;0,085;namìøená data OK;
08.06.2023 05:30;0,141;namìøená data OK;
08.06.2023 05:45;0,047;namìøená data OK;
08.06.2023 06:00;0,1;namìøená data OK;
08.06.2023 06:15;0,149;namìøená data OK;
08.06.2023 06:30;0,126;namìøená data OK;
08.06.2023 06:45;0,137;namìøená data OK;
08.06.2023 07:00;0,154;namìøená data OK;
08.06.2023 07:15;0,099;namìøená data OK;
08.06.2023 07:30;0,057;namìøená data OK;
08.06.2023 07:45;0,068;namìøená data OK;
08.06.2023 08:00;0,04;namìøená data OK;
08.06.2023 08:15;0,739;namìøená data OK;
08.06.2023 08:30;4,796;namìøená data OK;
08.06.2023 08:45;5,395;namìøená data OK;
08.06.2023 09:00;5,485;namìøená data OK;
08.06.2023 09:15;6,049;namìøená data OK;
08.06.2023 09:30;6,352;namìøená data OK;
08.06.2023 09:45;6,246;namìøená data OK;
08.06.2023 10:00;6,585;namìøená data OK;
08.06.2023 10:15;5,317;namìøená data OK;
08.06.2023 10:30;5,645;namìøená data OK;
08.06.2023 10:45;6,349;namìøená data OK;
08.06.2023 11:00;7,498;namìøená data OK;
08.06.2023 11:15;7,53;namìøená data OK;
08.06.2023 11:30;6,831;namìøená data OK;
08.06.2023 11:45;7,225;namìøená data OK;
08.06.2023 12:00;7,363;namìøená data OK;
08.06.2023 12:15;7,707;namìøená data OK;
08.06.2023 12:30;7,198;namìøená data OK;
08.06.2023 12:45;7,067;namìøená data OK;
08.06.2023 13:00;6,659;namìøená data OK;
08.06.2023 13:15;5,46;namìøená data OK;
08.06.2023 13:30;4,926;namìøená data OK;
08.06.2023 13:45;3,407;namìøená data OK;
08.06.2023 14:00;3,494;namìøená data OK;
08.06.2023 14:15;4,037;namìøená data OK;
08.06.2023 14:30;5,131;namìøená data OK;
08.06.2023 14:45;4,692;namìøená data OK;
08.06.2023 15:00;2,264;namìøená data OK;
08.06.2023 15:15;1,323;namìøená data OK;
08.06.2023 15:30;3,712;namìøená data OK;
08.06.2023 15:45;1,113;namìøená data OK;
08.06.2023 16:00;0,437;namìøená data OK;
08.06.2023 16:15;0,201;namìøená data OK;
08.06.2023 16:30;0,158;namìøená data OK;
08.06.2023 16:45;0,089;namìøená data OK;
08.06.2023 17:00;0,269;namìøená data OK;
08.06.2023 17:15;0,246;namìøená data OK;
08.06.2023 17:30;0,334;namìøená data OK;
08.06.2023 17:45;0,466;namìøená data OK;
08.06.2023 18:00;0,406;namìøená data OK;
08.06.2023 18:15;0,242;namìøená data OK;
08.06.2023 18:30;0,059;namìøená data OK;
08.06.2023 18:45;0,073;namìøená data OK;
08.06.2023 19:00;0,046;namìøená data OK;
08.06.2023 19:15;0,043;namìøená data OK;
08.06.2023 19:30;0,283;namìøená data OK;
08.06.2023 19:45;0,619;namìøená data OK;
08.06.2023 20:00;0,284;namìøená data OK;
08.06.2023 20:15;0,386;namìøená data OK;
08.06.2023 20:30;0,141;namìøená data OK;
08.06.2023 20:45;0,098;namìøená data OK;
08.06.2023 21:00;0,103;namìøená data OK;
08.06.2023 21:15;0,069;namìøená data OK;
08.06.2023 21:30;0,172;namìøená data OK;
08.06.2023 21:45;0,149;namìøená data OK;
08.06.2023 22:00;0,057;namìøená data OK;
08.06.2023 22:15;0,097;namìøená data OK;
08.06.2023 22:30;0,115;namìøená data OK;
08.06.2023 22:45;0,036;namìøená data OK;
08.06.2023 23:00;0,065;namìøená data OK;
08.06.2023 23:15;0,042;namìøená data OK;
08.06.2023 23:30;0,038;namìøená data OK;
08.06.2023 23:45;0,104;namìøená data OK;
09.06.2023 00:00;0,069;namìøená data OK;
09.06.2023 00:15;0,092;namìøená data OK;
09.06.2023 00:30;0,127;namìøená data OK;
09.06.2023 00:45;0,322;namìøená data OK;
09.06.2023 01:00;0,424;namìøená data OK;
09.06.2023 01:15;0,097;namìøená data OK;
09.06.2023 01:30;0,126;namìøená data OK;
09.06.2023 01:45;0,201;namìøená data OK;
09.06.2023 02:00;0,069;namìøená data OK;
09.06.2023 02:15;0,472;namìøená data OK;
09.06.2023 02:30;0,588;namìøená data OK;
09.06.2023 02:45;0,229;namìøená data OK;
09.06.2023 03:00;0,389;namìøená data OK;
09.06.2023 03:15;0,069;namìøená data OK;
09.06.2023 03:30;0,117;namìøená data OK;
09.06.2023 03:45;0,136;namìøená data OK;
09.06.2023 04:00;0,089;namìøená data OK;
09.06.2023 04:15;0,053;namìøená data OK;
09.06.2023 04:30;0,164;namìøená data OK;
09.06.2023 04:45;0,128;namìøená data OK;
